,count,duration,duration_bin,durations,type
3365,1,110 min,95 - 120,110.0,Movie
3366,1,90 min,90 - 95,90.0,Movie
3367,1,97 min,95 - 120,97.0,Movie
3369,1,108 min,95 - 120,108.0,Movie
3371,1,95 min,95 - 120,95.0,Movie
3372,1,90 min,90 - 95,90.0,Movie
3373,1,102 min,95 - 120,102.0,Movie
3375,1,111 min,95 - 120,111.0,Movie
3376,1,137 min,120 - 150,137.0,Movie
3377,1,100 min,95 - 120,100.0,Movie
3378,1,53 min,0 - 60,53.0,Movie
3380,1,100 min,95 - 120,100.0,Movie
3381,1,87 min,60 - 90,87.0,Movie
3382,1,106 min,95 - 120,106.0,Movie
3383,1,112 min,95 - 120,112.0,Movie
3384,1,107 min,95 - 120,107.0,Movie
3385,1,87 min,60 - 90,87.0,Movie
3387,1,86 min,60 - 90,86.0,Movie
3390,1,100 min,95 - 120,100.0,Movie
3391,1,80 min,60 - 90,80.0,Movie
3392,1,97 min,95 - 120,97.0,Movie
3393,1,103 min,95 - 120,103.0,Movie
3394,1,109 min,95 - 120,109.0,Movie
3396,1,81 min,60 - 90,81.0,Movie
3397,1,182 min,150  - 300,182.0,Movie
3398,1,88 min,60 - 90,88.0,Movie
3399,1,98 min,95 - 120,98.0,Movie
3402,1,110 min,95 - 120,110.0,Movie
3404,1,114 min,95 - 120,114.0,Movie
3405,1,87 min,60 - 90,87.0,Movie
3408,1,132 min,120 - 150,132.0,Movie
3409,1,101 min,95 - 120,101.0,Movie
3410,1,145 min,120 - 150,145.0,Movie
3411,1,93 min,90 - 95,93.0,Movie
3413,1,116 min,95 - 120,116.0,Movie
3414,1,85 min,60 - 90,85.0,Movie
3417,1,84 min,60 - 90,84.0,Movie
3419,1,92 min,90 - 95,92.0,Movie
3420,1,98 min,95 - 120,98.0,Movie
3423,1,88 min,60 - 90,88.0,Movie
3424,1,99 min,95 - 120,99.0,Movie
3425,1,63 min,60 - 90,63.0,Movie
3426,1,121 min,120 - 150,121.0,Movie
3429,1,104 min,95 - 120,104.0,Movie
3430,1,104 min,95 - 120,104.0,Movie
3431,1,105 min,95 - 120,105.0,Movie
3432,1,135 min,120 - 150,135.0,Movie
3433,1,56 min,0 - 60,56.0,Movie
3434,1,107 min,95 - 120,107.0,Movie
3435,1,95 min,95 - 120,95.0,Movie
3437,1,96 min,95 - 120,96.0,Movie
3442,1,115 min,95 - 120,115.0,Movie
3443,1,117 min,95 - 120,117.0,Movie
3444,1,58 min,0 - 60,58.0,Movie
3445,1,62 min,60 - 90,62.0,Movie
3446,1,65 min,60 - 90,65.0,Movie
3447,1,61 min,60 - 90,61.0,Movie
3448,1,65 min,60 - 90,65.0,Movie
3449,1,65 min,60 - 90,65.0,Movie
3450,1,58 min,0 - 60,58.0,Movie
3451,1,60 min,60 - 90,60.0,Movie
3452,1,81 min,60 - 90,81.0,Movie
3453,1,126 min,120 - 150,126.0,Movie
3455,1,124 min,120 - 150,124.0,Movie
3456,1,85 min,60 - 90,85.0,Movie
3457,1,114 min,95 - 120,114.0,Movie
3458,1,93 min,90 - 95,93.0,Movie
3459,1,136 min,120 - 150,136.0,Movie
3460,1,185 min,150  - 300,185.0,Movie
3461,1,126 min,120 - 150,126.0,Movie
3464,1,99 min,95 - 120,99.0,Movie
3465,1,79 min,60 - 90,79.0,Movie
3466,1,26 min,0 - 60,26.0,Movie
3467,1,23 min,0 - 60,23.0,Movie
3468,1,107 min,95 - 120,107.0,Movie
3469,1,106 min,95 - 120,106.0,Movie
3470,1,133 min,120 - 150,133.0,Movie
3471,1,147 min,120 - 150,147.0,Movie
3474,1,95 min,95 - 120,95.0,Movie
3476,1,100 min,95 - 120,100.0,Movie
3477,1,149 min,120 - 150,149.0,Movie
3478,1,165 min,150  - 300,165.0,Movie
3479,1,124 min,120 - 150,124.0,Movie
3480,1,52 min,0 - 60,52.0,Movie
3481,1,150 min,150  - 300,150.0,Movie
3482,1,165 min,150  - 300,165.0,Movie
3484,1,84 min,60 - 90,84.0,Movie
3485,1,104 min,95 - 120,104.0,Movie
3486,1,114 min,95 - 120,114.0,Movie
3487,1,109 min,95 - 120,109.0,Movie
3489,1,88 min,60 - 90,88.0,Movie
3494,1,50 min,0 - 60,50.0,Movie
3497,1,87 min,60 - 90,87.0,Movie
3500,1,92 min,90 - 95,92.0,Movie
3507,1,143 min,120 - 150,143.0,Movie
3508,1,116 min,95 - 120,116.0,Movie
3509,1,112 min,95 - 120,112.0,Movie
3510,1,40 min,0 - 60,40.0,Movie
3512,1,94 min,90 - 95,94.0,Movie
3513,1,101 min,95 - 120,101.0,Movie
3514,1,104 min,95 - 120,104.0,Movie
3516,1,110 min,95 - 120,110.0,Movie
3517,1,111 min,95 - 120,111.0,Movie
3518,1,83 min,60 - 90,83.0,Movie
3520,1,101 min,95 - 120,101.0,Movie
3521,1,224 min,150  - 300,224.0,Movie
3522,1,118 min,95 - 120,118.0,Movie
3523,1,111 min,95 - 120,111.0,Movie
3524,1,185 min,150  - 300,185.0,Movie
3525,1,153 min,150  - 300,153.0,Movie
3526,1,145 min,120 - 150,145.0,Movie
3528,1,82 min,60 - 90,82.0,Movie
3529,1,140 min,120 - 150,140.0,Movie
3530,1,87 min,60 - 90,87.0,Movie
3532,1,68 min,60 - 90,68.0,Movie
3537,1,86 min,60 - 90,86.0,Movie
3539,1,86 min,60 - 90,86.0,Movie
3540,1,76 min,60 - 90,76.0,Movie
3542,1,115 min,95 - 120,115.0,Movie
3543,1,93 min,90 - 95,93.0,Movie
3545,1,98 min,95 - 120,98.0,Movie
3546,1,83 min,60 - 90,83.0,Movie
3547,1,81 min,60 - 90,81.0,Movie
3549,1,116 min,95 - 120,116.0,Movie
3551,1,105 min,95 - 120,105.0,Movie
3552,1,99 min,95 - 120,99.0,Movie
3553,1,121 min,120 - 150,121.0,Movie
3554,1,54 min,0 - 60,54.0,Movie
3555,1,78 min,60 - 90,78.0,Movie
3557,1,100 min,95 - 120,100.0,Movie
3558,1,89 min,60 - 90,89.0,Movie
3559,1,37 min,0 - 60,37.0,Movie
3560,1,33 min,0 - 60,33.0,Movie
3561,1,35 min,0 - 60,35.0,Movie
3562,1,32 min,0 - 60,32.0,Movie
3565,1,147 min,120 - 150,147.0,Movie
3566,1,132 min,120 - 150,132.0,Movie
3567,1,110 min,95 - 120,110.0,Movie
3569,1,132 min,120 - 150,132.0,Movie
3570,1,97 min,95 - 120,97.0,Movie
3571,1,108 min,95 - 120,108.0,Movie
3574,1,101 min,95 - 120,101.0,Movie
3576,1,68 min,60 - 90,68.0,Movie
3577,1,100 min,95 - 120,100.0,Movie
3579,1,22 min,0 - 60,22.0,Movie
3584,1,48 min,0 - 60,48.0,Movie
3587,1,25 min,0 - 60,25.0,Movie
3588,1,22 min,0 - 60,22.0,Movie
3589,1,22 min,0 - 60,22.0,Movie
3590,1,22 min,0 - 60,22.0,Movie
3593,1,44 min,0 - 60,44.0,Movie
3595,1,22 min,0 - 60,22.0,Movie
3597,1,111 min,95 - 120,111.0,Movie
3599,1,109 min,95 - 120,109.0,Movie
3601,1,78 min,60 - 90,78.0,Movie
3602,1,103 min,95 - 120,103.0,Movie
3603,1,158 min,150  - 300,158.0,Movie
3604,1,66 min,60 - 90,66.0,Movie
3605,1,24 min,0 - 60,24.0,Movie
3606,1,144 min,120 - 150,144.0,Movie
3607,1,93 min,90 - 95,93.0,Movie
3608,1,58 min,0 - 60,58.0,Movie
3609,1,116 min,95 - 120,116.0,Movie
3614,1,113 min,95 - 120,113.0,Movie
3615,1,90 min,90 - 95,90.0,Movie
3616,1,68 min,60 - 90,68.0,Movie
3617,1,104 min,95 - 120,104.0,Movie
3618,1,86 min,60 - 90,86.0,Movie
3620,1,118 min,95 - 120,118.0,Movie
3622,1,99 min,95 - 120,99.0,Movie
3623,1,89 min,60 - 90,89.0,Movie
3624,1,126 min,120 - 150,126.0,Movie
3625,1,83 min,60 - 90,83.0,Movie
3626,1,109 min,95 - 120,109.0,Movie
3627,1,80 min,60 - 90,80.0,Movie
3629,1,40 min,0 - 60,40.0,Movie
3633,1,109 min,95 - 120,109.0,Movie
3634,1,84 min,60 - 90,84.0,Movie
3635,1,104 min,95 - 120,104.0,Movie
3636,1,105 min,95 - 120,105.0,Movie
3637,1,99 min,95 - 120,99.0,Movie
3638,1,104 min,95 - 120,104.0,Movie
3639,1,105 min,95 - 120,105.0,Movie
3640,1,116 min,95 - 120,116.0,Movie
3641,1,94 min,90 - 95,94.0,Movie
3642,1,85 min,60 - 90,85.0,Movie
3644,1,59 min,0 - 60,59.0,Movie
3646,1,150 min,150  - 300,150.0,Movie
3647,1,109 min,95 - 120,109.0,Movie
3648,1,94 min,90 - 95,94.0,Movie
3650,1,111 min,95 - 120,111.0,Movie
3651,1,95 min,95 - 120,95.0,Movie
3652,1,59 min,0 - 60,59.0,Movie
3653,1,103 min,95 - 120,103.0,Movie
3654,1,116 min,95 - 120,116.0,Movie
3655,1,58 min,0 - 60,58.0,Movie
3657,1,89 min,60 - 90,89.0,Movie
3658,1,92 min,90 - 95,92.0,Movie
3659,1,95 min,95 - 120,95.0,Movie
3661,1,23 min,0 - 60,23.0,Movie
3662,1,25 min,0 - 60,25.0,Movie
3663,1,85 min,60 - 90,85.0,Movie
3664,1,20 min,0 - 60,20.0,Movie
3665,1,102 min,95 - 120,102.0,Movie
3666,1,90 min,90 - 95,90.0,Movie
3668,1,68 min,60 - 90,68.0,Movie
3669,1,67 min,60 - 90,67.0,Movie
3670,1,66 min,60 - 90,66.0,Movie
3671,1,70 min,60 - 90,70.0,Movie
3672,1,66 min,60 - 90,66.0,Movie
3673,1,68 min,60 - 90,68.0,Movie
3674,1,69 min,60 - 90,69.0,Movie
3675,1,91 min,90 - 95,91.0,Movie
3681,1,102 min,95 - 120,102.0,Movie
3683,1,149 min,120 - 150,149.0,Movie
3686,1,87 min,60 - 90,87.0,Movie
3688,1,98 min,95 - 120,98.0,Movie
3689,1,94 min,90 - 95,94.0,Movie
3693,1,90 min,90 - 95,90.0,Movie
3694,1,233 min,150  - 300,233.0,Movie
3695,1,108 min,95 - 120,108.0,Movie
3696,1,85 min,60 - 90,85.0,Movie
3698,1,105 min,95 - 120,105.0,Movie
3700,1,95 min,95 - 120,95.0,Movie
3701,1,103 min,95 - 120,103.0,Movie
3703,1,89 min,60 - 90,89.0,Movie
3704,1,118 min,95 - 120,118.0,Movie
3705,1,114 min,95 - 120,114.0,Movie
3707,1,153 min,150  - 300,153.0,Movie
3708,1,106 min,95 - 120,106.0,Movie
3709,1,96 min,95 - 120,96.0,Movie
3710,1,68 min,60 - 90,68.0,Movie
3712,1,40 min,0 - 60,40.0,Movie
3713,1,96 min,95 - 120,96.0,Movie
3716,1,117 min,95 - 120,117.0,Movie
3717,1,88 min,60 - 90,88.0,Movie
3718,1,116 min,95 - 120,116.0,Movie
3719,1,155 min,150  - 300,155.0,Movie
3720,1,28 min,0 - 60,28.0,Movie
3722,1,71 min,60 - 90,71.0,Movie
3723,1,88 min,60 - 90,88.0,Movie
3725,1,64 min,60 - 90,64.0,Movie
3727,1,92 min,90 - 95,92.0,Movie
3729,1,93 min,90 - 95,93.0,Movie
3731,1,95 min,95 - 120,95.0,Movie
3732,1,86 min,60 - 90,86.0,Movie
3735,1,92 min,90 - 95,92.0,Movie
3736,1,74 min,60 - 90,74.0,Movie
3737,1,84 min,60 - 90,84.0,Movie
3738,1,66 min,60 - 90,66.0,Movie
3743,1,140 min,120 - 150,140.0,Movie
3747,1,110 min,95 - 120,110.0,Movie
3749,1,106 min,95 - 120,106.0,Movie
3752,1,98 min,95 - 120,98.0,Movie
3754,1,101 min,95 - 120,101.0,Movie
3755,1,96 min,95 - 120,96.0,Movie
3757,1,103 min,95 - 120,103.0,Movie
3758,1,105 min,95 - 120,105.0,Movie
3759,1,93 min,90 - 95,93.0,Movie
3761,1,111 min,95 - 120,111.0,Movie
3762,1,94 min,90 - 95,94.0,Movie
3763,1,109 min,95 - 120,109.0,Movie
3764,1,87 min,60 - 90,87.0,Movie
3767,1,163 min,150  - 300,163.0,Movie
3769,1,103 min,95 - 120,103.0,Movie
3770,1,120 min,120 - 150,120.0,Movie
3771,1,93 min,90 - 95,93.0,Movie
3773,1,133 min,120 - 150,133.0,Movie
3776,1,77 min,60 - 90,77.0,Movie
3777,1,97 min,95 - 120,97.0,Movie
3779,1,101 min,95 - 120,101.0,Movie
3780,1,111 min,95 - 120,111.0,Movie
3781,1,115 min,95 - 120,115.0,Movie
3785,1,91 min,90 - 95,91.0,Movie
3786,1,103 min,95 - 120,103.0,Movie
3787,1,95 min,95 - 120,95.0,Movie
3788,1,92 min,90 - 95,92.0,Movie
3790,1,84 min,60 - 90,84.0,Movie
3792,1,82 min,60 - 90,82.0,Movie
3793,1,124 min,120 - 150,124.0,Movie
3794,1,77 min,60 - 90,77.0,Movie
3795,1,91 min,90 - 95,91.0,Movie
3796,1,79 min,60 - 90,79.0,Movie
3797,1,112 min,95 - 120,112.0,Movie
3798,1,113 min,95 - 120,113.0,Movie
3799,1,50 min,0 - 60,50.0,Movie
3800,1,81 min,60 - 90,81.0,Movie
3801,1,81 min,60 - 90,81.0,Movie
3802,1,87 min,60 - 90,87.0,Movie
3803,1,71 min,60 - 90,71.0,Movie
3804,1,98 min,95 - 120,98.0,Movie
3805,1,66 min,60 - 90,66.0,Movie
3806,1,102 min,95 - 120,102.0,Movie
3808,1,156 min,150  - 300,156.0,Movie
3809,1,113 min,95 - 120,113.0,Movie
3810,1,144 min,120 - 150,144.0,Movie
3812,1,131 min,120 - 150,131.0,Movie
3813,1,150 min,150  - 300,150.0,Movie
3816,1,125 min,120 - 150,125.0,Movie
3823,1,100 min,95 - 120,100.0,Movie
3824,1,110 min,95 - 120,110.0,Movie
3825,1,100 min,95 - 120,100.0,Movie
3826,1,121 min,120 - 150,121.0,Movie
3827,1,129 min,120 - 150,129.0,Movie
3828,1,51 min,0 - 60,51.0,Movie
3829,1,117 min,95 - 120,117.0,Movie
3830,1,94 min,90 - 95,94.0,Movie
3831,1,32 min,0 - 60,32.0,Movie
3832,1,107 min,95 - 120,107.0,Movie
3833,1,76 min,60 - 90,76.0,Movie
3834,1,118 min,95 - 120,118.0,Movie
3835,1,108 min,95 - 120,108.0,Movie
3836,1,101 min,95 - 120,101.0,Movie
3837,1,93 min,90 - 95,93.0,Movie
3839,1,99 min,95 - 120,99.0,Movie
3840,1,84 min,60 - 90,84.0,Movie
3841,1,102 min,95 - 120,102.0,Movie
3842,1,134 min,120 - 150,134.0,Movie
3843,1,91 min,90 - 95,91.0,Movie
3845,1,78 min,60 - 90,78.0,Movie
3846,1,128 min,120 - 150,128.0,Movie
3848,1,141 min,120 - 150,141.0,Movie
3849,1,128 min,120 - 150,128.0,Movie
3850,1,95 min,95 - 120,95.0,Movie
3856,1,73 min,60 - 90,73.0,Movie
3858,1,110 min,95 - 120,110.0,Movie
3859,1,143 min,120 - 150,143.0,Movie
3860,1,189 min,150  - 300,189.0,Movie
3861,1,75 min,60 - 90,75.0,Movie
3862,1,119 min,95 - 120,119.0,Movie
3863,1,56 min,0 - 60,56.0,Movie
3866,1,134 min,120 - 150,134.0,Movie
3868,1,92 min,90 - 95,92.0,Movie
3871,1,109 min,95 - 120,109.0,Movie
3872,1,171 min,150  - 300,171.0,Movie
3873,1,129 min,120 - 150,129.0,Movie
3874,1,137 min,120 - 150,137.0,Movie
3875,1,192 min,150  - 300,192.0,Movie
3878,1,33 min,0 - 60,33.0,Movie
3879,1,21 min,0 - 60,21.0,Movie
3881,1,106 min,95 - 120,106.0,Movie
3882,1,132 min,120 - 150,132.0,Movie
3883,1,133 min,120 - 150,133.0,Movie
3884,1,131 min,120 - 150,131.0,Movie
3885,1,51 min,0 - 60,51.0,Movie
3886,1,89 min,60 - 90,89.0,Movie
3887,1,70 min,60 - 90,70.0,Movie
3888,1,71 min,60 - 90,71.0,Movie
3890,1,91 min,90 - 95,91.0,Movie
3891,1,131 min,120 - 150,131.0,Movie
3892,1,101 min,95 - 120,101.0,Movie
3895,1,105 min,95 - 120,105.0,Movie
3897,1,88 min,60 - 90,88.0,Movie
3900,1,155 min,150  - 300,155.0,Movie
3901,1,103 min,95 - 120,103.0,Movie
3902,1,97 min,95 - 120,97.0,Movie
3903,1,92 min,90 - 95,92.0,Movie
3904,1,98 min,95 - 120,98.0,Movie
3905,1,109 min,95 - 120,109.0,Movie
3908,1,110 min,95 - 120,110.0,Movie
3909,1,136 min,120 - 150,136.0,Movie
3910,1,133 min,120 - 150,133.0,Movie
3911,1,152 min,150  - 300,152.0,Movie
3912,1,173 min,150  - 300,173.0,Movie
3913,1,89 min,60 - 90,89.0,Movie
3914,1,129 min,120 - 150,129.0,Movie
3915,1,162 min,150  - 300,162.0,Movie
3916,1,112 min,95 - 120,112.0,Movie
3917,1,85 min,60 - 90,85.0,Movie
3918,1,114 min,95 - 120,114.0,Movie
3919,1,75 min,60 - 90,75.0,Movie
3920,1,89 min,60 - 90,89.0,Movie
3921,1,177 min,150  - 300,177.0,Movie
3922,1,93 min,90 - 95,93.0,Movie
3923,1,112 min,95 - 120,112.0,Movie
3925,1,99 min,95 - 120,99.0,Movie
3927,1,107 min,95 - 120,107.0,Movie
3928,1,71 min,60 - 90,71.0,Movie
3929,1,95 min,95 - 120,95.0,Movie
3930,1,70 min,60 - 90,70.0,Movie
3934,1,73 min,60 - 90,73.0,Movie
3936,1,29 min,0 - 60,29.0,Movie
3937,1,90 min,90 - 95,90.0,Movie
3938,1,64 min,60 - 90,64.0,Movie
3939,1,50 min,0 - 60,50.0,Movie
3940,1,38 min,0 - 60,38.0,Movie
3942,1,69 min,60 - 90,69.0,Movie
3943,1,29 min,0 - 60,29.0,Movie
3945,1,67 min,60 - 90,67.0,Movie
3947,1,94 min,90 - 95,94.0,Movie
3948,1,135 min,120 - 150,135.0,Movie
3949,1,137 min,120 - 150,137.0,Movie
3953,1,90 min,90 - 95,90.0,Movie
3954,1,104 min,95 - 120,104.0,Movie
3955,1,55 min,0 - 60,55.0,Movie
3956,1,62 min,60 - 90,62.0,Movie
3957,1,83 min,60 - 90,83.0,Movie
3958,1,77 min,60 - 90,77.0,Movie
3961,1,74 min,60 - 90,74.0,Movie
3964,1,75 min,60 - 90,75.0,Movie
3966,1,72 min,60 - 90,72.0,Movie
3971,1,103 min,95 - 120,103.0,Movie
3972,1,120 min,120 - 150,120.0,Movie
3973,1,131 min,120 - 150,131.0,Movie
3976,1,100 min,95 - 120,100.0,Movie
3978,1,95 min,95 - 120,95.0,Movie
3982,1,112 min,95 - 120,112.0,Movie
3983,1,138 min,120 - 150,138.0,Movie
3984,1,143 min,120 - 150,143.0,Movie
3986,1,108 min,95 - 120,108.0,Movie
3987,1,91 min,90 - 95,91.0,Movie
3988,1,80 min,60 - 90,80.0,Movie
3989,1,94 min,90 - 95,94.0,Movie
3990,1,132 min,120 - 150,132.0,Movie
3991,1,57 min,0 - 60,57.0,Movie
3992,1,136 min,120 - 150,136.0,Movie
3993,1,63 min,60 - 90,63.0,Movie
3994,1,84 min,60 - 90,84.0,Movie
3995,1,111 min,95 - 120,111.0,Movie
3996,1,99 min,95 - 120,99.0,Movie
3997,1,93 min,90 - 95,93.0,Movie
3998,1,114 min,95 - 120,114.0,Movie
3999,1,122 min,120 - 150,122.0,Movie
4000,1,120 min,120 - 150,120.0,Movie
4001,1,100 min,95 - 120,100.0,Movie
4002,1,67 min,60 - 90,67.0,Movie
4003,1,132 min,120 - 150,132.0,Movie
4004,1,83 min,60 - 90,83.0,Movie
4005,1,54 min,0 - 60,54.0,Movie
4006,1,105 min,95 - 120,105.0,Movie
4007,1,98 min,95 - 120,98.0,Movie
4008,1,112 min,95 - 120,112.0,Movie
4013,1,94 min,90 - 95,94.0,Movie
4014,1,90 min,90 - 95,90.0,Movie
4016,1,75 min,60 - 90,75.0,Movie
4017,1,48 min,0 - 60,48.0,Movie
4021,1,150 min,150  - 300,150.0,Movie
4022,1,126 min,120 - 150,126.0,Movie
4023,1,110 min,95 - 120,110.0,Movie
4025,1,84 min,60 - 90,84.0,Movie
4026,1,118 min,95 - 120,118.0,Movie
4027,1,97 min,95 - 120,97.0,Movie
4029,1,86 min,60 - 90,86.0,Movie
4031,1,98 min,95 - 120,98.0,Movie
4032,1,88 min,60 - 90,88.0,Movie
4034,1,101 min,95 - 120,101.0,Movie
4035,1,82 min,60 - 90,82.0,Movie
4036,1,81 min,60 - 90,81.0,Movie
4037,1,112 min,95 - 120,112.0,Movie
4038,1,88 min,60 - 90,88.0,Movie
4039,1,99 min,95 - 120,99.0,Movie
4040,1,79 min,60 - 90,79.0,Movie
4041,1,88 min,60 - 90,88.0,Movie
4042,1,88 min,60 - 90,88.0,Movie
4044,1,103 min,95 - 120,103.0,Movie
4045,1,115 min,95 - 120,115.0,Movie
4049,1,115 min,95 - 120,115.0,Movie
4050,1,106 min,95 - 120,106.0,Movie
4051,1,162 min,150  - 300,162.0,Movie
4052,1,103 min,95 - 120,103.0,Movie
4054,1,93 min,90 - 95,93.0,Movie
4057,1,116 min,95 - 120,116.0,Movie
4058,1,100 min,95 - 120,100.0,Movie
4060,1,95 min,95 - 120,95.0,Movie
4061,1,102 min,95 - 120,102.0,Movie
4062,1,105 min,95 - 120,105.0,Movie
4063,1,148 min,120 - 150,148.0,Movie
4064,1,105 min,95 - 120,105.0,Movie
4066,1,86 min,60 - 90,86.0,Movie
4067,1,54 min,0 - 60,54.0,Movie
4068,1,61 min,60 - 90,61.0,Movie
4069,1,19 min,0 - 60,19.0,Movie
4070,1,63 min,60 - 90,63.0,Movie
4071,1,59 min,0 - 60,59.0,Movie
4072,1,60 min,60 - 90,60.0,Movie
4073,1,113 min,95 - 120,113.0,Movie
4074,1,92 min,90 - 95,92.0,Movie
4076,1,87 min,60 - 90,87.0,Movie
4080,1,112 min,95 - 120,112.0,Movie
4082,1,26 min,0 - 60,26.0,Movie
4089,1,97 min,95 - 120,97.0,Movie
4090,1,76 min,60 - 90,76.0,Movie
4091,1,71 min,60 - 90,71.0,Movie
4092,1,86 min,60 - 90,86.0,Movie
4093,1,56 min,0 - 60,56.0,Movie
4094,1,60 min,60 - 90,60.0,Movie
4095,1,63 min,60 - 90,63.0,Movie
4096,1,124 min,120 - 150,124.0,Movie
4097,1,94 min,90 - 95,94.0,Movie
4098,1,100 min,95 - 120,100.0,Movie
4099,1,115 min,95 - 120,115.0,Movie
4100,1,102 min,95 - 120,102.0,Movie
4101,1,128 min,120 - 150,128.0,Movie
4107,1,99 min,95 - 120,99.0,Movie
4108,1,88 min,60 - 90,88.0,Movie
4110,1,106 min,95 - 120,106.0,Movie
4111,1,83 min,60 - 90,83.0,Movie
4116,1,78 min,60 - 90,78.0,Movie
4117,1,128 min,120 - 150,128.0,Movie
4119,1,136 min,120 - 150,136.0,Movie
4120,1,132 min,120 - 150,132.0,Movie
4122,1,129 min,120 - 150,129.0,Movie
4123,1,98 min,95 - 120,98.0,Movie
4124,1,62 min,60 - 90,62.0,Movie
4125,1,106 min,95 - 120,106.0,Movie
4126,1,129 min,120 - 150,129.0,Movie
4128,1,120 min,120 - 150,120.0,Movie
4129,1,81 min,60 - 90,81.0,Movie
4130,1,82 min,60 - 90,82.0,Movie
4132,1,85 min,60 - 90,85.0,Movie
4135,1,90 min,90 - 95,90.0,Movie
4137,1,136 min,120 - 150,136.0,Movie
4138,1,89 min,60 - 90,89.0,Movie
4139,1,130 min,120 - 150,130.0,Movie
4140,1,85 min,60 - 90,85.0,Movie
4142,1,90 min,90 - 95,90.0,Movie
4144,1,94 min,90 - 95,94.0,Movie
4145,1,86 min,60 - 90,86.0,Movie
4146,1,102 min,95 - 120,102.0,Movie
4147,1,94 min,90 - 95,94.0,Movie
4148,1,100 min,95 - 120,100.0,Movie
4149,1,119 min,95 - 120,119.0,Movie
4150,1,107 min,95 - 120,107.0,Movie
4151,1,93 min,90 - 95,93.0,Movie
4152,1,109 min,95 - 120,109.0,Movie
4153,1,93 min,90 - 95,93.0,Movie
4154,1,57 min,0 - 60,57.0,Movie
4155,1,64 min,60 - 90,64.0,Movie
4159,1,54 min,0 - 60,54.0,Movie
4161,1,109 min,95 - 120,109.0,Movie
4162,1,96 min,95 - 120,96.0,Movie
4163,1,92 min,90 - 95,92.0,Movie
4164,1,168 min,150  - 300,168.0,Movie
4165,1,93 min,90 - 95,93.0,Movie
4166,1,100 min,95 - 120,100.0,Movie
4168,1,141 min,120 - 150,141.0,Movie
4169,1,139 min,120 - 150,139.0,Movie
4171,1,92 min,90 - 95,92.0,Movie
4172,1,119 min,95 - 120,119.0,Movie
4174,1,84 min,60 - 90,84.0,Movie
4176,1,57 min,0 - 60,57.0,Movie
4177,1,96 min,95 - 120,96.0,Movie
4178,1,122 min,120 - 150,122.0,Movie
4182,1,83 min,60 - 90,83.0,Movie
4183,1,117 min,95 - 120,117.0,Movie
4184,1,93 min,90 - 95,93.0,Movie
4185,1,73 min,60 - 90,73.0,Movie
4186,1,72 min,60 - 90,72.0,Movie
4187,1,72 min,60 - 90,72.0,Movie
4188,1,46 min,0 - 60,46.0,Movie
4189,1,74 min,60 - 90,74.0,Movie
4190,1,46 min,0 - 60,46.0,Movie
4191,1,46 min,0 - 60,46.0,Movie
4192,1,74 min,60 - 90,74.0,Movie
4193,1,71 min,60 - 90,71.0,Movie
4194,1,72 min,60 - 90,72.0,Movie
4195,1,76 min,60 - 90,76.0,Movie
4196,1,23 min,0 - 60,23.0,Movie
4197,1,60 min,60 - 90,60.0,Movie
4198,1,46 min,0 - 60,46.0,Movie
4199,1,91 min,90 - 95,91.0,Movie
4200,1,81 min,60 - 90,81.0,Movie
4202,1,101 min,95 - 120,101.0,Movie
4203,1,119 min,95 - 120,119.0,Movie
4207,1,92 min,90 - 95,92.0,Movie
4209,1,55 min,0 - 60,55.0,Movie
4210,1,137 min,120 - 150,137.0,Movie
4211,1,56 min,0 - 60,56.0,Movie
4212,1,58 min,0 - 60,58.0,Movie
4213,1,80 min,60 - 90,80.0,Movie
4214,1,94 min,90 - 95,94.0,Movie
4218,1,94 min,90 - 95,94.0,Movie
4221,1,97 min,95 - 120,97.0,Movie
4222,1,111 min,95 - 120,111.0,Movie
4223,1,96 min,95 - 120,96.0,Movie
4224,1,135 min,120 - 150,135.0,Movie
4227,1,91 min,90 - 95,91.0,Movie
4229,1,84 min,60 - 90,84.0,Movie
4230,1,121 min,120 - 150,121.0,Movie
4231,1,61 min,60 - 90,61.0,Movie
4234,1,83 min,60 - 90,83.0,Movie
4235,1,103 min,95 - 120,103.0,Movie
4236,1,127 min,120 - 150,127.0,Movie
4238,1,132 min,120 - 150,132.0,Movie
4239,1,117 min,95 - 120,117.0,Movie
4241,1,109 min,95 - 120,109.0,Movie
4242,1,74 min,60 - 90,74.0,Movie
4244,1,94 min,90 - 95,94.0,Movie
4247,1,105 min,95 - 120,105.0,Movie
4248,1,131 min,120 - 150,131.0,Movie
4249,1,105 min,95 - 120,105.0,Movie
4250,1,97 min,95 - 120,97.0,Movie
4251,1,102 min,95 - 120,102.0,Movie
4253,1,93 min,90 - 95,93.0,Movie
4254,1,97 min,95 - 120,97.0,Movie
4255,1,96 min,95 - 120,96.0,Movie
4256,1,97 min,95 - 120,97.0,Movie
4257,1,91 min,90 - 95,91.0,Movie
4259,1,86 min,60 - 90,86.0,Movie
4260,1,88 min,60 - 90,88.0,Movie
4262,1,107 min,95 - 120,107.0,Movie
4263,1,90 min,90 - 95,90.0,Movie
4264,1,153 min,150  - 300,153.0,Movie
4265,1,96 min,95 - 120,96.0,Movie
4266,1,104 min,95 - 120,104.0,Movie
4267,1,96 min,95 - 120,96.0,Movie
4268,1,136 min,120 - 150,136.0,Movie
